track_popularity,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,album_songs,popular,genre_pop,genre_rap,genre_dance pop,genre_hip hop,genre_pop rap,genre_rock,genre_r&b,genre_trap,genre_urban contemporary,genre_southern hip hop,genre_modern rock,genre_electro,genre_edm,genre_canadian pop,genre_house
64,67,0.655,0.54,9.0,81.0,1.0,0.0516,0.268,0.0,0.068,0.43,79.983,207507.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,65,0.858,0.484,6.0,87.0,0.0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,202720.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
63,52,0.64,0.62,1.0,77.0,1.0,0.416,0.016,0.0,0.0831,0.609,129.37,252653.0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
63,69,0.964,0.595,1.0,83.0,0.0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,261880.0,3,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
63,79,0.589,0.877,0.0,79.0,0.0,0.046,0.00121,0.013,0.169,0.443,132.971,281880.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,64,0.526,0.92,3.0,58.0,1.0,0.0472,0.000124,0.0,0.371,0.615,109.86,238880.0,4,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
63,46,0.886,0.62,5.0,76.0,1.0,0.307,0.082,0.0,0.1,0.6,76.035,229813.0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
63,71,0.489,0.955,11.0,44.0,0.0,0.0363,3.82e-05,0.000178,0.334,0.816,129.352,186173.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62,74,0.551,0.598,1.0,83.0,1.0,0.27,0.15,0.0,0.299,0.612,78.756,230613.0,2,False,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
62,42,0.7,0.465,4.0,83.0,1.0,0.358,0.544,0.0,0.606,0.719,108.102,151640.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,85,0.705,0.796,7.0,83.0,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,210453.0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61,70,0.658,0.551,1.0,82.0,1.0,0.37,0.0043,0.000108,0.197,0.442,138.335,214960.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
60,79,0.683,0.886,4.0,70.0,0.0,0.071,0.000738,0.00188,0.0524,0.566,100.04,197173.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,58,0.684,0.819,1.0,51.0,0.0,0.238,0.262,0.00197,0.113,0.25,179.999,231867.0,2,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
60,45,0.741,0.869,9.0,81.0,0.0,0.0816,0.096,0.0,0.0396,0.839,126.069,209667.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,58,0.71,0.917,7.0,52.0,1.0,0.0287,0.018,0.0,0.335,0.83,108.031,288360.0,1,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59,47,0.496,0.507,4.0,78.0,1.0,0.0263,0.539,0.0,0.115,0.203,79.808,222160.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,65,0.431,0.81,7.0,73.0,1.0,0.066,0.276,0.0,0.0906,0.795,76.412,169307.0,2,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59,64,0.454,0.631,0.0,67.0,1.0,0.0268,0.00233,0.0,0.177,0.313,87.888,244827.0,4,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59,40,0.792,0.589,4.0,83.0,0.0,0.262,0.0259,0.000128,0.114,0.778,157.147,207587.0,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57,55,0.525,0.578,9.0,65.0,1.0,0.12,0.0132,0.00916,0.108,0.537,123.696,215267.0,1,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56,63,0.261,0.562,8.0,56.0,1.0,0.0301,0.423,7.54e-06,0.131,0.167,70.543,257293.0,4,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,73,0.867,0.504,4.0,88.0,0.0,0.241,0.0358,0.0,0.307,0.84,82.996,271160.0,1,False,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
54,67,0.28,0.2,9.0,98.0,1.0,0.0294,0.79,0.0,0.081,0.178,129.61,218933.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,71,0.819,0.485,6.0,80.0,0.0,0.0756,0.0176,0.0,0.658,0.386,96.998,276787.0,1,False,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
53,60,0.559,0.671,7.0,85.0,1.0,0.1,0.21,0.0,0.0869,0.577,79.493,212933.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,39,0.462,0.783,7.0,89.0,1.0,0.0309,0.0333,0.0,0.348,0.68,175.964,247253.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,67,0.935,0.745,7.0,80.0,1.0,0.0431,0.00914,0.0,0.116,0.518,103.691,229360.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,61,0.906,0.624,4.0,74.0,1.0,0.179,0.000185,6.21e-06,0.0608,0.775,84.009,274947.0,1,False,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49,41,0.421,0.728,7.0,75.0,1.0,0.035,0.136,0.0,0.136,0.311,150.12,244667.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,66,0.467,0.921,2.0,65.0,1.0,0.045,5.48e-05,0.0566,0.176,0.501,132.013,273333.0,3,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
43,54,0.44,0.567,2.0,69.0,1.0,0.03,0.299,5.07e-06,0.286,0.194,90.492,252951.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,61,0.825,0.876,10.0,81.0,0.0,0.211,0.00928,1.2e-05,0.205,0.48,120.066,233973.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
43,61,0.309,0.783,10.0,61.0,1.0,0.0405,0.142,1.11e-06,0.118,0.372,175.788,202067.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,63,0.638,0.656,5.0,76.0,1.0,0.0357,0.188,0.0,0.146,0.225,104.036,262467.0,4,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,87,0.583,0.829,1.0,66.0,1.0,0.134,0.00864,0.0,0.0426,0.575,174.028,275987.0,7,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
84,79,0.939,0.742,5.0,71.0,0.0,0.0467,0.321,0.0,0.107,0.924,118.978,212360.0,3,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,67,0.707,0.642,7.0,63.0,1.0,0.0337,0.204,0.0,0.0925,0.249,113.083,268120.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,72,0.699,0.83,1.0,69.0,1.0,0.0633,0.00243,0.00024,0.0995,0.889,105.809,219413.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,61,0.656,0.291,2.0,102.0,1.0,0.0293,0.872,0.0,0.114,0.298,103.971,232533.0,1,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
74,78,0.687,0.723,7.0,67.0,1.0,0.0709,0.122,0.00102,0.573,0.432,76.0,448573.0,4,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,71,0.756,0.77,1.0,54.0,1.0,0.0343,0.191,0.0,0.178,0.73,119.961,246467.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84,89,0.617,0.717,10.0,89.0,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
83,75,0.731,0.807,3.0,81.0,0.0,0.1,0.181,0.751,0.319,0.765,114.759,179120.0,3,True,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
83,66,0.56,0.595,9.0,65.0,1.0,0.0274,0.199,6.47e-05,0.132,0.144,104.011,267960.0,3,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83,83,0.623,0.93,5.0,72.0,1.0,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613.0,3,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
82,75,0.872,0.872,1.0,80.0,1.0,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080.0,3,True,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
82,78,0.788,0.844,2.0,49.0,1.0,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240.0,3,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82,70,0.519,0.749,6.0,52.0,0.0,0.0405,0.271,0.0,0.119,0.29,147.905,199947.0,1,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82,67,0.64,0.743,10.0,61.0,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,262533.0,3,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,73,0.403,0.422,7.0,114.0,0.0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,241293.0,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,89,0.596,0.62,5.0,78.0,0.0,0.039,0.0122,0.0,0.82,0.102,80.029,271600.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
81,76,0.433,0.959,9.0,60.0,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,269373.0,1,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
81,78,0.459,0.891,10.0,70.0,0.0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507.0,2,True,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
81,80,0.427,0.9,11.0,56.0,1.0,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667.0,2,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80,83,0.529,0.967,1.0,56.0,0.0,0.0508,0.114,0.0,0.61,0.596,140.127,166373.0,3,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
78,75,0.975,0.711,8.0,59.0,1.0,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027.0,3,False,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
78,61,0.545,0.932,7.0,34.0,0.0,0.0399,0.000665,0.0,0.127,0.464,92.956,192000.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,67,0.459,0.895,2.0,49.0,1.0,0.0805,0.00725,0.0,0.206,0.572,181.04,182827.0,1,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
78,75,0.693,0.549,1.0,91.0,1.0,0.119,0.0109,0.0,0.0677,0.605,80.028,227960.0,2,False,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
78,77,0.517,0.906,1.0,56.0,1.0,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,211520.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78,66,0.736,0.74,0.0,33.0,1.0,0.0786,0.515,0.0,0.0468,0.803,140.141,221933.0,2,False,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
77,58,0.627,0.954,2.0,68.0,1.0,0.0425,0.0015,0.000814,0.292,0.312,128.016,223112.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,73,0.56,0.959,7.0,38.0,1.0,0.102,0.000722,0.000221,0.209,0.669,163.983,216600.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,67,0.611,0.95,8.0,54.0,1.0,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,58,0.644,0.939,11.0,54.0,0.0,0.0456,0.157,0.0,0.233,0.861,106.031,208107.0,2,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,77,0.81,0.538,0.0,76.0,0.0,0.0356,0.528,0.0,0.0951,0.828,109.97,266840.0,1,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
76,78,0.771,0.68,11.0,76.0,0.0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,79,0.798,0.443,2.0,78.0,1.0,0.0403,0.244,0.0,0.326,0.354,125.232,293053.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,85,0.764,0.751,8.0,57.0,1.0,0.0703,0.00554,0.000237,0.164,0.418,91.977,199853.0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,73,0.407,0.558,0.0,113.0,1.0,0.0552,0.0541,1.51e-06,0.34,0.777,71.815,214947.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,75,0.832,0.391,8.0,92.0,1.0,0.0628,0.0564,0.0,0.224,0.436,104.961,238800.0,2,False,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
75,63,0.412,0.876,5.0,77.0,0.0,0.47,0.102,0.0,0.297,0.703,130.159,273133.0,1,False,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
73,84,0.729,0.658,10.0,52.0,0.0,0.225,0.0506,0.0,0.0693,0.551,140.043,250667.0,3,False,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
73,67,0.81,0.755,0.0,80.0,1.0,0.199,0.291,0.0,0.0857,0.625,130.991,246573.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,78,0.435,0.887,9.0,60.0,1.0,0.0636,0.000747,0.0,0.0327,0.408,199.935,212040.0,2,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75,79,0.866,0.454,0.0,97.0,1.0,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,87,0.637,0.73,5.0,73.0,0.0,0.0874,0.323,0.0,0.0981,0.732,93.867,218947.0,7,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72,71,0.686,0.688,6.0,69.0,0.0,0.0254,0.39,1.03e-06,0.0924,0.493,123.125,212373.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72,69,0.72,0.668,9.0,89.0,1.0,0.0269,0.0652,0.00664,0.0789,0.768,123.007,280027.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,75,0.616,0.91,0.0,47.0,1.0,0.0386,0.0459,0.0,0.343,0.693,144.072,252040.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,53,0.767,0.881,9.0,60.0,1.0,0.0301,0.00133,0.000139,0.0551,0.961,130.018,209800.0,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,78,0.606,0.591,0.0,85.0,0.0,0.087,0.0756,0.0,0.328,0.477,95.802,252973.0,4,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,67,0.906,0.583,8.0,88.0,0.0,0.317,0.0569,0.0,0.126,0.829,129.056,292373.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,73,0.457,0.719,4.0,59.0,0.0,0.0323,0.191,0.0,0.228,0.168,142.034,240493.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
70,67,0.697,0.474,9.0,82.0,1.0,0.0351,0.603,0.0,0.11,0.249,127.904,196280.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,51,0.762,0.754,0.0,53.0,0.0,0.046,0.00022,0.0665,0.146,0.715,129.026,151983.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,87,0.735,0.826,1.0,69.0,1.0,0.0349,0.00101,0.129,0.197,0.74,132.964,212280.0,7,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,64,0.748,0.735,8.0,93.0,1.0,0.0903,0.47,1.09e-05,0.0851,0.854,150.04,203653.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,79,0.709,0.891,0.0,56.0,1.0,0.0528,0.00144,0.0,0.034,0.886,141.04,214387.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,75,0.686,0.789,8.0,67.0,0.0,0.23,0.0125,0.0147,0.142,0.72,172.976,194213.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,66,0.806,0.721,10.0,71.0,0.0,0.215,0.197,0.0,0.209,0.781,94.967,238333.0,2,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
67,49,0.463,0.836,2.0,44.0,0.0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,165120.0,1,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
67,69,0.701,0.724,0.0,75.0,0.0,0.145,0.267,0.0,0.0867,0.425,132.035,237053.0,3,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
67,50,0.684,0.606,5.0,86.0,0.0,0.0504,0.17,0.0,0.058,0.723,127.901,275107.0,2,False,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
67,53,0.496,0.857,0.0,52.0,1.0,0.0649,0.0622,0.0,0.0495,0.619,167.144,223813.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,61,0.664,0.351,0.0,108.0,1.0,0.118,0.226,2.38e-06,0.106,0.816,113.204,254147.0,1,False,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
65,73,0.162,0.786,7.0,37.0,1.0,0.038,0.0374,0.0,0.143,0.138,161.192,239907.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65,73,0.643,0.871,1.0,43.0,0.0,0.118,0.491,0.0,0.29,0.452,121.569,185187.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,60,0.444,0.708,4.0,77.0,0.0,0.126,0.0419,0.0,0.0775,0.26,105.412,255413.0,2,False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
64,58,0.423,0.94,1.0,60.0,0.0,0.0635,0.00166,0.0,0.178,0.505,149.934,206520.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,69,0.697,0.629,9.0,76.0,1.0,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,267413.0,3,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
63,65,0.744,0.697,11.0,70.0,0.0,0.197,0.0106,0.0,0.0842,0.767,149.28,247413.0,1,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
63,84,0.421,0.98,1.0,62.0,1.0,0.212,8.39e-05,0.00125,0.237,0.435,165.193,170253.0,1,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
63,64,0.671,0.82,0.0,76.0,1.0,0.048,0.0194,0.0133,0.361,0.685,122.361,187733.0,2,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,57,0.451,0.939,5.0,45.0,0.0,0.0512,0.00673,4.85e-06,0.0774,0.448,93.416,204200.0,1,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
63,58,0.758,0.642,7.0,90.0,0.0,0.221,0.0745,0.0,0.191,0.701,142.078,268067.0,2,False,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
62,64,0.727,0.71,4.0,78.0,1.0,0.0742,0.0104,0.0,0.107,0.378,81.995,287480.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62,54,0.704,0.854,10.0,73.0,0.0,0.183,0.0185,0.0,0.148,0.688,92.988,242587.0,1,False,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0
61,41,0.764,0.487,0.0,82.0,1.0,0.0281,0.25,0.0,0.184,0.352,116.027,261320.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,59,0.775,0.731,8.0,73.0,1.0,0.134,0.189,0.0,0.129,0.821,131.105,256427.0,1,False,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
60,43,0.621,0.6,8.0,80.0,1.0,0.576,0.277,0.0,0.495,0.485,80.021,253707.0,1,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
60,45,0.716,0.757,11.0,73.0,0.0,0.0329,0.0258,0.00392,0.16,0.877,139.986,178614.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,39,0.88,0.438,0.0,87.0,1.0,0.248,0.0147,0.0,0.0907,0.714,90.02,324907.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,44,0.7,0.607,5.0,83.0,1.0,0.0359,0.197,0.00173,0.272,0.774,126.045,240547.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,81,0.63,0.782,8.0,73.0,0.0,0.132,0.0828,0.0,0.034,0.418,140.144,247947.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
59,66,0.916,0.849,3.0,70.0,0.0,0.0639,0.166,0.000193,0.0859,0.974,121.002,255773.0,2,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
59,69,0.733,0.744,1.0,54.0,1.0,0.0553,0.0772,0.0,0.341,0.529,92.515,241133.0,1,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,83,0.803,0.851,7.0,38.0,1.0,0.0357,0.00485,0.000358,0.0577,0.881,113.996,211080.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,67,0.584,0.681,1.0,70.0,0.0,0.0781,0.495,0.0,0.289,0.821,79.702,237173.0,1,False,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
59,78,0.859,0.681,1.0,79.0,1.0,0.0549,0.34,0.000161,0.213,0.852,121.243,444333.0,4,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,84,0.787,0.808,7.0,73.0,1.0,0.0511,0.0143,0.257,0.0466,0.942,127.99,333680.0,1,False,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
58,58,0.772,0.59,6.0,84.0,1.0,0.183,0.0917,0.0,0.101,0.743,83.998,238267.0,2,False,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
57,40,0.723,0.644,11.0,83.0,0.0,0.222,0.00308,0.0,0.352,0.645,144.09,261027.0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
57,62,0.537,0.937,0.0,65.0,1.0,0.0523,0.00102,0.035,0.0917,0.324,124.938,198567.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
55,53,0.506,0.799,1.0,81.0,1.0,0.38,0.0791,0.0,0.0929,0.461,120.405,236080.0,1,False,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
54,67,0.551,0.554,10.0,73.0,1.0,0.0278,0.409,0.0,0.087,0.172,122.021,206680.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,74,0.405,0.721,1.0,84.0,1.0,0.283,0.329,0.0,0.252,0.815,92.854,280680.0,2,False,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
52,43,0.794,0.777,1.0,56.0,0.0,0.0813,0.0982,0.0,0.202,0.706,160.022,173040.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52,52,0.344,0.921,2.0,48.0,1.0,0.0459,0.00143,1.13e-05,0.38,0.396,126.766,235693.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,75,0.755,0.763,8.0,63.0,1.0,0.0501,0.0513,0.0,0.0326,0.696,114.992,218053.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,64,0.67,0.909,11.0,69.0,0.0,0.067,0.0365,0.00407,0.11,0.544,124.461,235173.0,2,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,63,0.461,0.855,6.0,50.0,1.0,0.0338,0.00416,7.14e-06,0.19,0.383,143.918,255253.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,72,0.626,0.906,0.0,63.0,1.0,0.0403,0.00128,8.52e-06,0.137,0.346,118.035,232947.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,76,0.918,0.609,10.0,75.0,0.0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400.0,1,True,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
72,82,0.699,0.76,5.0,50.0,1.0,0.0677,0.00223,0.0,0.132,0.696,129.996,179640.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,87,0.697,0.467,9.0,87.0,1.0,0.0715,0.248,0.0,0.0941,0.572,82.082,229413.0,7,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75,75,0.644,0.549,1.0,73.0,0.0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813.0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
74,75,0.653,0.604,8.0,77.0,1.0,0.0278,0.0292,0.0,0.097,0.101,118.016,184400.0,3,False,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
79,77,0.673,0.683,1.0,75.0,1.0,0.115,0.522,0.0,0.235,0.713,171.86,232000.0,3,True,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
76,84,0.662,0.693,3.0,63.0,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,3,False,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
68,85,0.632,0.518,6.0,78.0,1.0,0.0313,0.107,0.0,0.354,0.427,90.007,249147.0,4,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,86,0.486,0.617,5.0,85.0,0.0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373.0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,89,0.639,0.628,6.0,87.0,0.0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84,72,0.542,0.905,9.0,75.0,1.0,0.054,0.00172,0.0104,0.136,0.374,153.398,203347.0,4,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
84,75,0.55,0.917,0.0,49.0,1.0,0.0638,0.00428,0.0,0.197,0.601,126.115,177827.0,1,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82,87,0.835,0.669,6.0,74.0,0.0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,267080.0,7,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80,66,0.447,0.848,2.0,79.0,1.0,0.222,0.033,7.46e-05,0.65,0.485,172.253,205200.0,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,63,0.693,0.729,0.0,47.0,1.0,0.378,0.171,0.0,0.07,0.521,117.848,284733.0,1,True,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,71,0.451,0.931,9.0,58.0,1.0,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840.0,1,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83,89,0.667,0.747,1.0,84.0,1.0,0.189,0.337,0.0,0.115,0.918,86.917,203493.0,5,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
79,79,0.534,0.87,11.0,48.0,0.0,0.0425,0.000334,0.0,0.241,0.462,126.019,215160.0,3,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
79,72,0.276,0.715,0.0,72.0,1.0,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760.0,4,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
79,84,0.672,0.82,11.0,64.0,1.0,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573.0,1,True,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
